,Date,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods
219,2016-10-23,2,0,3,0,5,0,0.12627777777777777,0.4443111111111111,0.0,0.02426573611111111,0.19954211111111114,0.007916666666666673
220,2016-10-30,0,0,8,0,5,3,0.261775,0.500175,0.5,0.030583652777777776,0.20638211111111113,0.07041666666666667
221,2016-11-06,0,0,8,0,7,1,0.121275,0.4633166666666666,0.08333333333333333,0.06000865277777777,0.24850544444444447,0.07875000000000001
222,2016-11-13,0,0,6,0,3,3,0.15056111111111112,0.4075166666666667,0.5555555555555555,0.09018518055555555,0.2800325277777779,0.13430555555555554
223,2016-11-20,1,1,5,0,5,2,-0.08077499999999999,0.21095,0.375,0.07514034722222222,0.2851863611111112,0.16847222222222222
224,2016-11-27,4,1,2,1,5,1,0.0199875,-0.2127375,-0.125,0.07624576388888889,0.27416027777777785,0.14930555555555552
225,2016-12-04,3,2,6,0,10,1,0.057249999999999995,0.278,0.08333333333333333,0.08578909722222222,0.2789431944444445,0.14930555555555555
226,2016-12-11,2,2,4,2,5,1,0.12837500000000002,0.14808333333333334,-0.08333333333333333,0.09800409722222223,0.2779427777777778,0.12847222222222224
227,2016-12-18,2,0,7,1,6,2,0.16321,0.3024075,0.325,0.10285509722222223,0.28108227777777783,0.14847222222222223
228,2016-12-25,6,1,4,3,5,3,0.23891,-0.0003699999999999884,0.2416666666666667,0.11868463888888889,0.2541652777777778,0.19555555555555557
229,2017-01-22,2,2,3,0,4,3,0.022237500000000007,0.1589875,0.5,0.10828061111111112,0.2256329166666667,0.24555555555555558
230,2017-01-29,2,0,7,2,6,1,-0.011205000000000003,0.390455,0.024999999999999994,0.08098261111111112,0.2146609166666667,0.19805555555555557
231,2017-02-05,2,2,7,1,8,2,0.14640208333333332,0.3123375,0.10416666666666667,0.08349531944444445,0.19956300000000005,0.20013888888888892
232,2017-02-12,1,0,8,0,6,3,-0.0775625,0.44265,0.375,0.060682958333333335,0.20307633333333336,0.18208333333333335
233,2017-02-19,5,0,9,1,11,2,0.12785,0.04984166666666666,0.041666666666666664,0.08154545833333333,0.18696550000000006,0.14875
234,2017-02-26,0,3,7,1,6,3,0.13414791666666667,0.35356458333333335,0.16666666666666669,0.0929615,0.24359570833333338,0.17791666666666667
235,2017-03-05,4,3,2,1,6,2,0.078425,0.007533333333333336,0.08333333333333333,0.095079,0.21654904166666672,0.17791666666666667
236,2017-03-12,3,0,6,3,3,3,0.10976875,0.4001645833333334,0.16666666666666669,0.09321837499999999,0.2417571666666667,0.2029166666666667
237,2017-03-19,6,0,7,5,5,3,-0.007574999999999998,0.03644583333333337,-0.12500000000000003,0.076139875,0.21516100000000007,0.15791666666666668
238,2017-03-26,1,0,5,2,2,2,-0.2529125,0.42098749999999996,0.125,0.026957624999999995,0.25729675,0.14625000000000002
239,2017-04-02,3,0,6,1,7,1,-0.011877777777777787,0.23802222222222222,0.0,0.02354609722222222,0.2652002222222223,0.09625000000000002
240,2017-04-09,4,1,4,1,7,1,0.130575,-0.16645833333333335,0.0,0.03772409722222222,0.20950888888888897,0.09375000000000001
241,2017-04-16,3,1,4,0,7,1,0.3636,0.08831333333333334,0.16666666666666666,0.05944388888888889,0.18710647222222226,0.10000000000000002
242,2017-04-23,4,3,6,1,11,1,0.01335833333333334,0.18300416666666666,0.041666666666666664,0.06853597222222221,0.16114188888888895,0.06666666666666668
243,2017-04-30,5,2,1,1,6,1,0.015474999999999996,-0.13090000000000002,0.04166666666666667,0.05729847222222223,0.14306772222222225,0.06666666666666668
244,2017-05-07,3,0,5,0,7,1,0.0633625,0.36535833333333334,0.125,0.050219930555555556,0.1442470972222223,0.06250000000000001
245,2017-05-14,2,4,3,1,6,2,-0.0566525,0.1348475,0.25,0.03671218055555556,0.15697851388888892,0.07916666666666669
246,2017-05-21,4,0,4,2,4,2,-0.1232875,0.018518749999999987,0.0625,0.013406555555555557,0.1188139305555556,0.06875
247,2017-05-28,3,1,7,1,9,1,0.0334,0.14277,-0.03333333333333334,0.017504055555555557,0.12944634722222226,0.07791666666666668
248,2017-06-04,2,1,4,1,6,0,0.061974999999999995,0.146525,-0.08333333333333333,0.04899280555555556,0.10200009722222225,0.05708333333333334
249,2017-06-11,2,1,8,2,9,0,-0.034295833333333345,0.12409166666666666,-0.20833333333333331,0.046751,0.0906070416666667,0.03625000000000002
250,2017-06-18,6,0,4,1,5,4,0.03567333333333334,-0.219,0.36666666666666664,0.03726083333333333,0.08535287500000005,0.07291666666666667
251,2017-06-25,1,0,6,0,6,1,0.41625416666666665,0.39257916666666665,0.25,0.04252625000000001,0.11577945833333336,0.08125000000000002
252,2017-07-02,6,1,1,1,5,2,0.022766666666666668,-0.19344583333333332,0.20833333333333331,0.04346708333333334,0.07813445833333336,0.09791666666666668
253,2017-07-09,2,1,1,0,4,0,0.0,-0.18636666666666665,0.0,0.04191958333333334,0.0725877916666667,0.09375
254,2017-07-16,2,1,4,1,5,1,0.10728333333333333,-0.061783333333333336,0.08333333333333333,0.04631166666666668,0.029873625000000043,0.08958333333333333
255,2017-07-23,1,3,3,1,6,0,-0.08165555555555555,-0.11458888888888889,-0.3333333333333333,0.04381136111111112,0.004929986111111151,0.03125000000000001
256,2017-07-30,4,0,5,2,5,2,0.24865833333333331,0.003175000000000004,0.16666666666666669,0.08100594444444445,0.0033956111111111526,0.04166666666666668
257,2017-08-06,3,0,5,0,7,1,0.04069999999999999,0.09887000000000001,0.1,0.08173594444444446,-0.0009943888888888474,0.055000000000000014
258,2017-08-13,3,0,5,3,3,2,0.08645416666666665,0.03990000000000001,-0.16666666666666666,0.08418386111111112,-0.011656888888888845,0.04666666666666668
259,2017-08-20,4,4,5,0,12,1,-0.013566666666666668,0.12417333333333333,0.1,0.08625677777777778,-0.011648722222222177,0.0775
260,2017-08-27,2,1,3,0,3,3,0.0683,0.263425,0.5,0.08951944444444446,0.03659377777777782,0.09083333333333335
261,2017-09-03,2,0,8,0,8,2,0.10232916666666667,0.22657916666666666,0.14583333333333331,0.05812694444444445,0.019993777777777826,0.08041666666666666
262,2017-09-10,4,0,5,2,4,3,-0.011577777777777772,0.1430888888888889,0.1111111111111111,0.0546925,0.05364725000000005,0.07069444444444446
263,2017-09-17,1,1,5,1,5,1,0.09865416666666668,0.204175,-0.125,0.06455791666666667,0.09270141666666672,0.05819444444444446
264,2017-09-24,1,5,3,0,9,0,0.1731625,0.12387500000000001,0.0,0.07114583333333334,0.11126725000000004,0.04986111111111112
265,2017-10-01,1,2,2,2,3,0,0.06735000000000001,-0.09068333333333334,-0.3333333333333333,0.08604638888888891,0.1136578055555556,0.04986111111111113
266,2017-10-08,3,0,5,0,6,2,0.06030000000000002,0.1469583333333333,0.3333333333333333,0.06721055555555558,0.12803613888888893,0.06652777777777778
267,2017-10-15,3,0,6,1,8,0,0.022766666666666668,0.16460416666666666,-0.08333333333333333,0.06541722222222224,0.1346095555555556,0.048194444444444456
268,2017-10-22,1,1,3,0,4,1,0.041999999999999996,0.23139166666666666,0.16666666666666666,0.06097180555555557,0.15375872222222225,0.08152777777777778
269,2017-10-29,0,2,3,0,5,0,-0.08671666666666666,0.2484333333333333,0.0,0.05365680555555556,0.16618472222222228,0.07152777777777777
270,2017-11-05,3,1,5,1,8,0,0.0016062500000000018,-0.009875000000000002,-0.125,0.04698743055555557,0.13885472222222223,0.009027777777777779
271,2017-11-12,1,1,6,1,4,3,0.0879,0.2787166666666666,0.20833333333333331,0.04554451388888891,0.14406847222222224,0.015277777777777779
272,2017-11-19,1,1,1,0,3,0,0.1168,0.04980000000000001,0.0,0.05838229166666668,0.13473958333333336,0.004166666666666668
273,2017-11-26,2,0,4,1,4,1,-0.0595875,0.04514999999999998,-0.125,0.042558125000000016,0.11883708333333336,0.004166666666666668
274,2017-12-03,1,6,7,2,12,0,0.092105,0.116925,-0.3,0.034452375000000014,0.11814208333333336,-0.02583333333333333
275,2017-12-10,2,4,9,2,10,3,-0.031386000000000004,0.20590799999999998,0.056666666666666664,0.024578775000000018,0.14780121666666668,0.013166666666666669
276,2017-12-17,1,8,8,1,14,2,0.095449,0.2125036666666667,0.07666666666666666,0.028093675000000012,0.15435575000000004,-0.012499999999999997
277,2017-12-24,0,6,7,1,11,1,0.14346111111111112,0.28980833333333333,0.0,0.040163119444444464,0.1668761666666667,-0.004166666666666664
278,2018-01-07,0,2,0,1,1,0,-0.28595,0.0,-0.5,0.00736811944444446,0.14373700000000003,-0.07083333333333333
279,2018-01-14,4,3,2,0,9,0,-0.20028666666666667,-0.10427333333333336,0.0,-0.003988880555555541,0.10846633333333337,-0.07083333333333333
280,2018-01-21,10,4,2,1,12,3,-0.07013625000000001,-0.1961895833333333,0.08333333333333333,-0.011163130555555543,0.08983487500000002,-0.05
281,2018-01-28,4,6,5,1,11,3,0.09586666666666666,0.12194416666666667,0.06666666666666667,-0.010366463888888877,0.07415762500000003,-0.06416666666666666
282,2018-02-04,3,3,7,0,10,3,0.037833333333333344,0.21074333333333334,0.3,-0.018263130555555545,0.09025195833333337,-0.03416666666666666
283,2018-02-11,6,2,5,1,8,4,-0.14415166666666665,-0.039434444444444446,0.25555555555555554,-0.026719547222222206,0.08179351388888892,0.0038888888888888944
284,2018-02-18,9,6,6,7,12,2,-0.11323103174603173,-0.0622870634920635,-0.15,-0.04725315039682538,0.06387230753968257,0.018888888888888893
285,2018-02-25,9,4,8,3,12,6,-0.07378666666666667,-0.08347533333333335,0.12666666666666665,-0.051493217063492046,0.03493397420634925,0.025888888888888895
