Date,Close,Open,diff,trend,open1,close2,close3,close4,trend1,trend2,trend3,trend4,diff1,diff2,diff3,diff4,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods,Topic_1_appeared,Topic_-1_appeared,Topic_4_appeared,Topic_2_appeared,Topic_10_appeared,Topic_16_appeared,Topic_0_appeared,Topic_30_appeared,Topic_38_appeared,Topic_9_appeared,Topic_13_appeared,Topic_33_appeared,Topic_25_appeared,Topic_17_appeared,Topic_14_appeared,Topic_12_appeared,Topic_8_appeared,Topic_18_appeared,Topic_23_appeared,Topic_29_appeared,Topic_31_appeared,Topic_5_appeared,Topic_7_appeared,Topic_11_appeared,Topic_6_appeared,Topic_35_appeared,Topic_34_appeared,Topic_21_appeared,Topic_36_appeared,Topic_15_appeared,Topic_3_appeared,Topic_26_appeared,Topic_22_appeared,Topic_27_appeared,Topic_28_appeared,Topic_37_appeared,Topic_32_appeared,Topic_19_appeared,Topic_20_appeared,Topic_24_appeared
2012-11-25,58.900001525878906,59.0,-0.1694889391882945,0,58.43000030517578,58.060001373291016,59.290000915527344,60.529998779296875,0,0,1,1,-0.49632194765135956,-0.6332345198567298,1.4718476910146154,3.594041525163357,5.0,1.0,7.0,3.0,8.0,2.0,-0.0129464285714285,-0.0505678571428571,-0.2023809523809523,0.0404514404761904,0.1499337976190476,-0.1981547619047619,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,58.13999938964844,58.43000030517578,-0.49632194765135956,0,57.650001525878906,59.290000915527344,60.529998779296875,60.400001525878906,1,1,1,1,0.711187921179953,2.844751684719812,4.995658590095868,4.77016466125423,3.0,0.0,4.0,2.0,3.0,2.0,0.18920625,0.06771875,0.1875,0.0657237321428571,0.1251173392857142,-0.0794047619047619,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-09,58.060001373291016,57.650001525878906,0.711187921179953,1,58.79999923706055,60.529998779296875,60.400001525878906,62.18000030517578,1,1,1,1,0.8333361986813732,2.9421761304138614,2.721092363228991,5.748301210835531,2.0,1.0,3.0,3.0,3.0,0.0,-0.0064611111111111,-0.0641666666666666,-0.3888888888888888,0.070212621031746,0.1033306726190476,-0.1682936507936507,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-16,59.290000915527344,58.79999923706055,0.8333361986813732,1,59.29999923706055,60.400001525878906,62.18000030517578,61.70000076293945,1,1,1,1,2.0741982429362644,1.8549785884835124,4.856662909221976,4.047220163164832,1.0,1.0,2.0,1.0,3.0,0.0,0.0754333333333333,-0.0573999999999999,-0.3333333333333333,0.0862559543650793,0.0988806726190476,-0.2016269841269841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-23,60.529998779296875,59.29999923706055,2.0741982429362644,1,61.58000183105469,62.18000030517578,61.70000076293945,61.79999923706055,0,1,1,1,-1.9162069991701578,0.9743398120824927,0.19486672347620873,0.35725462725614127,2.0,3.0,4.0,3.0,6.0,0.0,0.0111466666666666,0.14439,-0.4,0.0868589543650793,0.1559846726190476,-0.1916269841269841,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-30,60.400001525878906,61.58000183105469,-1.9162069991701578,0,62.540000915527344,61.70000076293945,61.79999923706055,63.27000045776367,0,0,0,1,-0.5756325632898769,-1.3431406144724514,-1.1832453911638339,1.1672522090659019,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7184,0.0,0.0868589543650793,0.2252446726190476,-0.1916269841269841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,62.18000030517578,62.540000915527344,-0.5756325632898769,0,62.2400016784668,61.79999923706055,63.27000045776367,63.59000015258789,0,0,1,1,-0.8676107020642452,-0.7069447775392299,1.6548823128538317,2.1690206261484617,1.0,1.0,2.0,1.0,3.0,0.0,-0.0799249999999999,-0.08295,-0.25,0.0465564543650793,0.1531863392857143,-0.2166269841269841,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-13,61.70000076293945,62.2400016784668,-0.8676107020642452,0,61.31999969482422,63.27000045776367,63.59000015258789,61.529998779296875,1,1,1,1,0.7827781223502566,3.1800403989630888,3.7018924805299265,0.3424642620968269,2.0,0.0,4.0,2.0,3.0,1.0,-0.0512375,0.1259125,-0.25,0.0205035376984127,0.1206650892857143,-0.1957936507936508,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-20,61.79999923706055,61.31999969482422,0.7827781223502566,1,63.0,63.59000015258789,61.529998779296875,60.45000076293945,1,1,0,0,0.4285721551804315,0.9365081787109375,-2.3333352709573414,-4.047617836604043,2.0,1.0,1.0,2.0,2.0,0.0,-0.1807666666666666,-0.1298333333333333,-0.3333333333333333,-0.0075343789682539,0.0707430059523809,-0.2103769841269841,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-27,63.27000045776367,63.0,0.4285721551804315,1,63.560001373291016,61.529998779296875,60.45000076293945,58.22999954223633,1,0,0,0,0.04719757496651187,-3.1938366112861383,-4.893015329068947,-8.385779918020022,1.0,0.0,3.0,2.0,2.0,0.0,-0.1276333333333333,0.1116999999999999,-0.5,-0.0183183789682539,0.0783203392857143,-0.2470436507936508,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-03,63.59000015258789,63.560001373291016,0.04719757496651187,1,61.2400016784668,60.45000076293945,58.22999954223633,57.15999984741211,1,0,0,0,0.4735419544118773,-1.2900079913046831,-4.915091531241492,-6.662315021603432,3.0,2.0,4.0,2.0,6.0,1.0,-0.0136066666666666,0.06121,-0.2666666666666666,-0.0183844027777777,0.089498125,-0.2534722222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-10,61.529998779296875,61.2400016784668,0.4735419544118773,1,61.0,58.22999954223633,57.15999984741211,56.75,0,0,0,0,-0.9016380935418801,-4.540984356989626,-6.295082217357198,-6.967213114754098,2.0,1.0,4.0,1.0,4.0,2.0,-0.1327,0.1110583333333333,0.0,-0.0505750277777777,0.0938320833333333,-0.2722222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-17,60.45000076293945,61.0,-0.9016380935418801,0,58.349998474121094,57.15999984741211,56.75,56.209999084472656,0,0,0,0,-0.20565370183854684,-2.0394150091310843,-2.742071149891652,-3.6675226145850752,1.0,1.0,4.0,1.0,3.0,2.0,0.0045375,0.2064375,0.25,-0.0494751666666666,0.1208925,-0.2083333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-24,58.22999954223633,58.349998474121094,-0.20565370183854684,0,57.630001068115234,56.75,56.209999084472656,54.9900016784668,0,0,0,0,-0.8155495609788581,-1.526984299505956,-2.4639978436998815,-4.58094627922723,1.0,0.0,5.0,3.0,3.0,0.0,0.1378125,0.5503625,-0.5,-0.0432372499999999,0.18166875,-0.225,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-03,57.15999984741211,57.630001068115234,-0.8155495609788581,0,56.34000015258789,56.209999084472656,54.9900016784668,54.52000045776367,1,0,0,0,0.727724256836511,-0.23074381924591275,-2.396163419355411,-3.230386386040185,4.0,0.0,3.0,4.0,2.0,1.0,-0.23928,-0.3707733333333333,-0.4666666666666666,-0.0682799166666666,0.1301524166666666,-0.2316666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10,56.75,56.34000015258789,0.727724256836511,1,56.709999084472656,54.9900016784668,54.52000045776367,54.59000015258789,0,0,0,0,-0.8816787305096278,-3.032970258814198,-3.8617504180292106,-3.7383159338918537,2.0,2.0,8.0,6.0,4.0,2.0,-0.0083333333333333,0.1594133333333333,-0.2666666666666666,-0.0691132499999999,0.07425375,-0.2583333333333333,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-17,56.209999084472656,56.709999084472656,-0.8816787305096278,0,54.29999923706055,54.52000045776367,54.59000015258789,48.75,1,1,1,0,1.2707227460425325,0.4051587915179397,0.5340716751417813,-10.220993213702647,2.0,1.0,3.0,3.0,2.0,1.0,0.114375,0.0495875,-0.375,-0.04968325,0.0875075,-0.2708333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
